Type_H,Type_L,Type_M,Air temperature (K),Process temperature (K),Rotational speed (rpm),Torque (Nm),Tool wear (min),TWF,HDF,PWF,OSF,RNF
0.0,1.0,0.0,0.34218153,0.7644773,3.9908056,-2.5227175,0.30627933,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.87916917,0.47570372,0.41567323,-0.6526128,-0.36596534,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.77177167,0.83667076,0.7472379,-0.2174312,-1.6322867,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,1.147663,0.4035103,0.37963358,-0.97017777,-0.4441333,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,2.3290358,2.4971192,0.6247031,-0.8643228,0.68148565,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.678095,-0.31842378,-0.9466252,1.1704452,0.35318014,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.234784,0.25912347,0.7832776,-0.69965947,-0.85060686,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-1.4298776,-1.2569381,-1.3574771,-0.29976285,-1.5853859,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,2.1679394,2.280539,-0.17537689,-0.2762395,0.5095161,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
1.0,0.0,0.0,1.3087593,1.1254444,-0.24745618,0.723502,0.41571453,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.0539863,-0.8237777,-1.2493582,1.1233985,1.635135,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.1613839,-1.0403578,-0.6583081,1.6526735,-0.037659794,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.77177167,0.6922839,0.24989086,-0.49971116,-1.5541188,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.5169987,0.18693008,-0.16096103,0.33536702,-1.6010195,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.89289004,-0.89597106,-0.5429812,-0.26447785,-0.92877483,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.5706974,-0.31842378,0.6679507,-0.8643228,0.96289045,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.9465888,-0.89597106,-0.6078526,0.8528803,-0.63173646,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.2884828,0.47570372,-0.9826648,0.9822586,-1.6010195,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.89289004,-0.67939085,0.5814555,-0.11157622,-0.960042,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-1.2687814,-0.75158423,-0.7520111,0.45298368,-0.05329339,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.61067533,0.4035103,-0.93941724,0.7117403,-0.45976692,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.3087593,1.2698312,-0.41323853,0.18246539,-0.24089655,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.3559024,0.47570372,-0.96104103,0.652932,0.4938825,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.8994457,1.9917653,0.41567323,-0.12333789,0.83782166,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.40960115,-1.2569381,2.2104473,-1.8287792,-1.4915843,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.4161568,1.1254444,-0.45648608,0.89992696,0.38444734,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.6243962,-0.029650155,0.96347576,0.52355367,-1.2414467,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.8994457,1.4864115,-0.9538331,0.20598872,-1.6322867,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.08740857,-0.535004,-0.13212933,-0.32328618,-0.85060686,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
1.0,0.0,0.0,-2.020564,-2.2676458,-0.26187202,0.33536702,-1.116378,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,1.2550606,1.2698312,0.30034637,-0.73494446,1.3068296,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.9465888,-1.4013249,0.8481489,-0.24095453,-1.03821,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.4698555,0.7644773,0.16339573,-0.46442616,0.74402004,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,1.147663,0.6922839,0.32917807,-0.69965947,0.978524,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.3624581,1.3420246,-0.7231794,0.617647,0.27501214,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.44957906,1.053251,0.11294023,0.06484875,-1.2883476,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,0.50327784,-0.31842378,0.18501951,0.22951205,1.2755624,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.2884828,0.25912347,0.34359393,-0.5585195,0.35318014,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.34218153,0.4035103,0.66074276,-0.44090283,-0.78807247,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.03370981,-0.6071974,0.8265251,-1.0877944,-0.6630037,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.9465888,-1.0403578,0.5165842,-0.5585195,-1.3977828,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.7854925,-0.4628106,0.09131645,-0.33504784,0.18121056,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.44957906,-0.4628106,-0.6871398,0.582362,1.3693639,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.6309519,1.6307982,-0.83129835,0.52355367,1.3224632,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.678095,-0.31842378,0.019237168,-0.06452956,0.35318014,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.46329993,0.18693008,0.1561878,-0.42914116,0.7752873,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.5706974,-0.31842378,0.16339573,-0.8878461,0.822188,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.3958803,0.18693008,-0.49252573,0.86464196,-1.3508819,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.87916917,0.47570372,-0.9250014,0.86464196,1.8383719,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-1.4835764,-1.1125513,2.5924675,0.511792,1.4318984,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.4698555,0.90886414,0.17781158,-0.5114728,0.5095161,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
1.0,0.0,0.0,0.61067533,0.6922839,0.6967824,-1.1348411,-1.3039812,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.93286794,0.47570372,0.235475,-0.13509955,0.85345525,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.73179376,-0.31842378,3.6952806,-2.0640125,0.7127529,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,0.44957906,-0.17403698,2.5780516,-1.4641677,-1.3196148,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.6643741,0.90886414,-0.9105856,1.3586318,-0.22526295,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,2.275337,2.2083454,-0.29791167,0.30008203,1.1504936,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,0.50327784,0.47570372,0.24268293,-0.69965947,-0.39723253,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.5169987,0.18693008,1.1725056,-1.3700744,0.18121056,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,1.9531444,1.9917653,-0.49252573,0.511792,-0.10019418,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.590974,-1.7622919,-1.3070216,1.1586835,-0.7724389,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,0.9865667,-0.029650155,-0.55739707,0.7117403,1.6507686,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.3761789,-0.96816444,-1.8908638,2.5230367,0.61895126,-0.039450478,-0.072020546,-0.049016424,15.863363,-0.04756777
0.0,0.0,1.0,0.8254704,0.5478971,-1.0979917,2.7465084,-0.19399576,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,0.44957906,-0.17403698,1.9653778,-1.7464476,-1.5384852,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.3224802,-1.1125513,3.2195573,-2.2874842,-0.19399576,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
1.0,0.0,0.0,1.3087593,0.90886414,0.16339573,-0.33504784,-0.49103412,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.9465888,-0.67939085,1.5473179,-1.6170692,-0.75680524,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.4161568,1.1254444,1.0211391,-1.417121,0.41571453,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.07368772,0.25912347,0.6174952,0.14718041,0.822188,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.8254704,0.90886414,3.6520329,-2.5227175,0.68148565,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.18108524,1.1976378,-0.06725797,-0.5820428,0.8690888,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.40960115,0.25912347,-0.35557508,-0.84079945,2.151044,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.6846507,0.9810576,-1.2926058,1.2527769,1.0879592,-0.039450478,13.884927,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.30220363,0.11473666,0.11294023,-0.37033284,-0.881874,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.83919126,-0.6071974,-0.26907995,0.476507,-0.9444084,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.44957906,-0.029650155,-0.9754569,0.73526365,0.90035605,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.4298776,-0.96816444,-0.93941724,1.1116369,-1.4446836,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.46329993,0.042543255,0.09131645,0.2530354,-1.3977828,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.40960115,-1.1847447,-0.766427,0.2530354,-0.4441333,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.44957906,0.5478971,0.033653025,0.39417535,-0.39723253,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.50327784,0.5478971,0.13456401,-0.94665444,0.29064575,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.08740857,-0.67939085,-0.70876354,0.41769868,-0.960042,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.08740857,0.5478971,-0.45648608,0.111895405,-0.7099045,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,2.1679394,1.9917653,0.18501951,-0.39385617,-0.63173646,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-2.289058,-2.7729998,-0.39882267,0.9822586,-0.7099045,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,1.0402654,0.47570372,-1.0259124,0.93521196,-0.6630037,-0.039450478,13.884927,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.3559024,-0.89597106,2.3257742,-1.7699709,1.7289367,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
1.0,0.0,0.0,-1.1613839,-1.1125513,4.0340533,-2.5815258,-1.6322867,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.34218153,1.053251,0.019237168,-0.33504784,-0.49103412,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,1.5235543,1.3420246,0.7111983,-1.2171727,-1.4446836,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-1.6446728,-1.4013249,-0.70876354,1.1116369,-1.42905,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.9531444,1.7751851,-0.73759526,0.35889035,1.1035928,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-1.2150826,-0.31842378,-0.8457142,0.9469736,-0.6161029,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.8254704,0.90886414,-0.4853178,1.2057302,-1.0538436,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.08740857,-0.6071974,0.27151465,1.1469219,1.291196,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.6243962,-0.101843566,0.336386,-0.5938045,-1.5384852,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.44957906,-0.31842378,-1.9413192,-1.2289344,0.24374495,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.0539863,-1.5457118,-0.8457142,0.97049695,-0.7099045,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.4161568,0.6922839,0.7472379,-0.69965947,-1.6322867,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.6643741,0.47570372,-0.7448032,-0.32328618,-0.78807247,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-1.4835764,-0.96816444,-1.0042887,1.1586835,1.4631655,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-1.5372752,-1.6179051,-0.16096103,0.6764553,-1.6010195,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
1.0,0.0,0.0,-0.7854925,-0.75158423,2.6933784,-2.2639608,0.8847224,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,0.50327784,-0.24623038,-0.62226844,0.48826867,-0.9444084,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
1.0,0.0,0.0,-1.3224802,-0.89597106,0.7904855,-1.1818877,0.4626153,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.2013618,1.053251,0.14177194,0.39417535,0.822188,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
1.0,0.0,0.0,-1.3761789,-1.0403578,-0.6583081,0.2530354,-1.3821491,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.03370981,0.6922839,-1.6457943,0.7470253,1.1035928,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.46329993,0.042543255,-0.13933726,0.57060033,0.024874596,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.9668653,-1.9788722,-0.34836715,-0.0527679,-0.8349733,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-1.0539863,-1.0403578,-0.49252573,0.476507,-1.5541188,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,0.2884828,1.1254444,-0.35557508,0.39417535,-1.2570803,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.83919126,-1.4013249,1.641021,-1.7934942,0.8690888,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,1.2550606,0.62009054,0.24989086,-0.20566954,-1.5853859,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.46329993,0.25912347,-0.62226844,0.42946035,1.5882343,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.6643741,0.90886414,2.8087053,0.15894207,-1.194546,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.0002875,-0.31842378,0.6967824,0.6411703,-0.91314125,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,0.12738648,1.053251,-0.52856535,1.4527252,0.22811136,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.5569766,0.5478971,-0.73759526,0.723502,-1.4446836,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.5706974,0.042543255,-0.110505536,0.62940866,-1.4915843,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.9531444,1.8473785,0.012029239,-0.005721239,0.08740898,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,1.2013618,0.042543255,-0.045634184,-0.076291226,-0.13146138,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-1.0539863,-0.029650155,0.52379215,-0.4526645,1.3068296,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.3087593,0.90886414,0.2066433,-0.53499615,-0.6004693,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.4298776,-0.96816444,-0.24745618,0.111895405,-0.9913092,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.40960115,-0.89597106,-0.6438922,0.24127372,-0.17836216,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.34218153,1.4142181,0.27151465,-0.076291226,-0.78807247,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.18108524,1.2698312,-0.75921905,0.688217,0.978524,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,0.44957906,0.6922839,-0.24745618,-0.17038454,0.5095161,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
1.0,0.0,0.0,-0.89289004,-0.75158423,-1.0763679,0.3471287,-0.8349733,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.3958803,-0.31842378,-0.7520111,-0.26447785,0.5876841,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.14110734,-0.3906172,-0.52856535,0.37065202,-1.6010195,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.9465888,-1.2569381,-1.1124076,0.55883867,-0.13146138,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.30220363,0.47570372,-0.5934367,0.77054864,-0.11582778,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,0.87916917,0.4035103,0.033653025,0.2530354,0.9941576,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.08740857,-0.6071974,-0.31232753,0.10013375,0.6971193,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.5169987,0.18693008,2.0807047,-2.1698675,1.2599288,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.9465888,-1.4013249,-1.0403283,0.7117403,-0.6473701,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.3559024,-1.1125513,-0.52856535,0.73526365,0.6345849,-0.039450478,-0.072020546,-0.049016424,-0.063038334,21.022638
0.0,1.0,0.0,-0.40960115,-1.0403578,0.7111983,-0.8878461,0.61895126,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.9465888,-0.75158423,0.4661287,-0.19390787,-1.116378,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.5706974,-0.96816444,-0.009594545,-0.44090283,-0.39723253,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.34218153,1.4864115,1.6914765,-1.6053076,-1.2414467,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.3958803,0.18693008,0.98509955,-1.3700744,-0.36596534,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.3624581,0.62009054,0.37963358,-0.7231828,1.5569671,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.77177167,0.9810576,-0.08167382,0.13541874,-1.2570803,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.6643741,0.83667076,-0.7736349,2.0996168,0.96289045,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
1.0,0.0,0.0,-1.4298776,-1.3291315,0.3580098,-0.5467578,0.55641687,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.08740857,-0.4628106,-0.44207022,0.26479706,-1.6322867,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-1.3761789,-1.3291315,-0.31232753,-0.06452956,1.4787991,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.2550606,1.053251,-0.29791167,-0.4173795,-1.1007444,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.14110734,-0.6071974,-0.70155567,0.30008203,0.30627933,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.34218153,-0.17403698,-0.7736349,0.89992696,0.5720505,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.83919126,-0.8237777,-0.47810987,-0.7819911,0.96289045,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.4161568,1.5586048,-1.0835758,1.1469219,0.96289045,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.6983715,-1.5457118,-0.110505536,-0.08805289,-0.16272856,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.147663,0.5478971,-0.463694,0.8764036,0.8847224,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.234784,0.9810576,0.17060366,0.111895405,-0.11582778,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
1.0,0.0,0.0,1.3087593,0.7644773,0.22105916,-0.8172761,0.80655444,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-1.0539863,-0.101843566,0.24268293,-0.2174312,0.68148565,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.9465888,0.11473666,0.235475,0.06484875,-0.86624044,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.14110734,0.62009054,-0.5718129,0.053087085,-0.13146138,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.46329993,0.11473666,-0.17537689,0.55883867,-1.5541188,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,1.6846507,2.136152,-0.564605,0.688217,-0.08456059,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.9865667,0.7644773,0.09852438,0.076610416,1.3693639,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.1948061,0.62009054,-0.35557508,0.029563755,0.5407833,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,-0.89289004,-1.1125513,-0.3051196,0.8528803,-1.3039812,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,0.0,1.0,-0.30220363,-0.67939085,0.5670397,-0.98193944,0.80655444,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
0.0,1.0,0.0,0.5569766,0.6922839,-0.9754569,0.688217,1.056692,-0.039450478,-0.072020546,-0.049016424,-0.063038334,-0.04756777
